student_school,student_sex,student_age,home_address_type,family_size,parent_cohabitation_status,mother_education,father_education,mother_job,father_job,school_choice_reason,student_guardian,travel_time,weekly_study_time,past_class_failures,extra_educational_support,family_educational_support,paid_extra_classes,extra_curricular_activities,attended_nursery_school,higher_education_aspiration,internet_access_at_home,romantic_relationship,family_relationship_quality,free_time_after_school,going_out_with_friends,workday_alcohol_consumption,weekend_alcohol_consumption,current_health_status,school_absences,major,id,period,score,guardian_education,guardian_job
MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1,0,no school support,no family support,no,no,yes,yes,no,yes,4,3,3,2,2,1,5,Portuguese,578,final,11,3:secondary education,at home
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,0,no school support,family support,no,no,no,yes,yes,no,2,5,5,5,5,5,8,Portuguese,579,first period,9,3:secondary education,other
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,0,no school support,family support,no,no,no,yes,yes,no,2,5,5,5,5,5,8,Portuguese,579,second period,10,3:secondary education,other
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,0,no school support,family support,no,no,no,yes,yes,no,2,5,5,5,5,5,8,Portuguese,579,final,11,3:secondary education,other
MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,0,no school support,no family support,no,no,no,yes,yes,no,4,4,1,3,4,5,4,Portuguese,580,first period,10,3:secondary education,services
MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,0,no school support,no family support,no,no,no,yes,yes,no,4,4,1,3,4,5,4,Portuguese,580,second period,11,3:secondary education,services
MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,0,no school support,no family support,no,no,no,yes,yes,no,4,4,1,3,4,5,4,Portuguese,580,final,11,3:secondary education,services
GP,M,16,U,LE3,T,2,2,other,other,home,mother,1,2,0,no school support,no family support,no,no,yes,yes,yes,no,4,4,4,1,1,3,0,Math,581,first period,12,2:5th to 9th grade,other
GP,M,16,U,LE3,T,2,2,other,other,home,mother,1,2,0,no school support,no family support,no,no,yes,yes,yes,no,4,4,4,1,1,3,0,Math,581,second period,12,2:5th to 9th grade,other
GP,M,16,U,LE3,T,2,2,other,other,home,mother,1,2,0,no school support,no family support,no,no,yes,yes,yes,no,4,4,4,1,1,3,0,Math,581,final,11,2:5th to 9th grade,other
GP,M,15,U,GT3,T,2,2,other,other,home,mother,1,1,0,no school support,family support,yes,no,yes,yes,yes,no,4,2,2,1,2,5,2,Math,582,first period,12,2:5th to 9th grade,other
GP,M,15,U,GT3,T,2,2,other,other,home,mother,1,1,0,no school support,family support,yes,no,yes,yes,yes,no,4,2,2,1,2,5,2,Math,582,second period,12,2:5th to 9th grade,other
GP,M,15,U,GT3,T,2,2,other,other,home,mother,1,1,0,no school support,family support,yes,no,yes,yes,yes,no,4,2,2,1,2,5,2,Math,582,final,11,2:5th to 9th grade,other
GP,F,16,U,LE3,T,2,2,other,other,home,mother,2,2,1,no school support,family support,no,yes,no,yes,yes,yes,3,3,3,1,2,3,25,Math,583,first period,7,2:5th to 9th grade,other
GP,F,16,U,LE3,T,2,2,other,other,home,mother,2,2,1,no school support,family support,no,yes,no,yes,yes,yes,3,3,3,1,2,3,25,Math,583,second period,10,2:5th to 9th grade,other
GP,F,16,U,LE3,T,2,2,other,other,home,mother,2,2,1,no school support,family support,no,yes,no,yes,yes,yes,3,3,3,1,2,3,25,Math,583,final,11,2:5th to 9th grade,other
GP,M,15,U,GT3,T,2,2,services,services,course,father,1,1,0,school support,family support,no,no,yes,yes,yes,no,5,4,1,1,1,1,0,Math,584,first period,8,2:5th to 9th grade,services
GP,M,15,U,GT3,T,2,2,services,services,course,father,1,1,0,school support,family support,no,no,yes,yes,yes,no,5,4,1,1,1,1,0,Math,584,second period,8,2:5th to 9th grade,services
GP,M,15,U,GT3,T,2,2,services,services,course,father,1,1,0,school support,family support,no,no,yes,yes,yes,no,5,4,1,1,1,1,0,Math,584,final,11,2:5th to 9th grade,services
GP,F,16,U,GT3,T,2,2,other,other,reputation,mother,1,4,0,no school support,no family support,yes,no,yes,yes,yes,yes,5,2,3,1,3,3,0,Math,585,first period,11,2:5th to 9th grade,other
GP,F,16,U,GT3,T,2,2,other,other,reputation,mother,1,4,0,no school support,no family support,yes,no,yes,yes,yes,yes,5,2,3,1,3,3,0,Math,585,second period,11,2:5th to 9th grade,other
GP,F,16,U,GT3,T,2,2,other,other,reputation,mother,1,4,0,no school support,no family support,yes,no,yes,yes,yes,yes,5,2,3,1,3,3,0,Math,585,final,11,2:5th to 9th grade,other
GP,M,15,U,GT3,T,2,3,other,other,home,mother,1,3,0,school support,no family support,yes,no,no,yes,yes,no,5,3,2,1,2,5,4,Math,586,first period,11,2:5th to 9th grade,other
GP,M,15,U,GT3,T,2,3,other,other,home,mother,1,3,0,school support,no family support,yes,no,no,yes,yes,no,5,3,2,1,2,5,4,Math,586,second period,10,2:5th to 9th grade,other
GP,M,15,U,GT3,T,2,3,other,other,home,mother,1,3,0,school support,no family support,yes,no,no,yes,yes,no,5,3,2,1,2,5,4,Math,586,final,11,2:5th to 9th grade,other
GP,F,16,U,GT3,T,2,2,services,other,reputation,mother,2,2,0,no school support,no family support,yes,yes,no,yes,yes,no,3,4,4,1,4,5,2,Math,587,first period,13,2:5th to 9th grade,services
GP,F,16,U,GT3,T,2,2,services,other,reputation,mother,2,2,0,no school support,no family support,yes,yes,no,yes,yes,no,3,4,4,1,4,5,2,Math,587,second period,13,2:5th to 9th grade,services
GP,F,16,U,GT3,T,2,2,services,other,reputation,mother,2,2,0,no school support,no family support,yes,yes,no,yes,yes,no,3,4,4,1,4,5,2,Math,587,final,11,2:5th to 9th grade,services
GP,F,16,R,GT3,T,2,2,services,services,reputation,mother,2,4,0,no school support,family support,yes,yes,no,yes,yes,no,5,3,5,1,1,5,6,Math,588,first period,10,2:5th to 9th grade,services
GP,F,16,R,GT3,T,2,2,services,services,reputation,mother,2,4,0,no school support,family support,yes,yes,no,yes,yes,no,5,3,5,1,1,5,6,Math,588,second period,10,2:5th to 9th grade,services
GP,F,16,R,GT3,T,2,2,services,services,reputation,mother,2,4,0,no school support,family support,yes,yes,no,yes,yes,no,5,3,5,1,1,5,6,Math,588,final,11,2:5th to 9th grade,services
GP,M,17,R,GT3,T,2,2,other,other,course,father,2,2,0,no school support,family support,yes,yes,yes,yes,yes,no,4,5,2,1,1,1,4,Math,589,first period,11,2:5th to 9th grade,other
GP,M,17,R,GT3,T,2,2,other,other,course,father,2,2,0,no school support,family support,yes,yes,yes,yes,yes,no,4,5,2,1,1,1,4,Math,589,second period,11,2:5th to 9th grade,other
GP,M,17,R,GT3,T,2,2,other,other,course,father,2,2,0,no school support,family support,yes,yes,yes,yes,yes,no,4,5,2,1,1,1,4,Math,589,final,11,2:5th to 9th grade,other
GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3,2,0,no school support,no family support,no,yes,yes,yes,no,no,2,1,1,1,1,3,2,Math,590,first period,13,2:5th to 9th grade,at home
GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3,2,0,no school support,no family support,no,yes,yes,yes,no,no,2,1,1,1,1,3,2,Math,590,second period,11,2:5th to 9th grade,at home
GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3,2,0,no school support,no family support,no,yes,yes,yes,no,no,2,1,1,1,1,3,2,Math,590,final,11,2:5th to 9th grade,at home
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no school support,family support,no,no,no,yes,yes,no,5,4,5,1,2,5,4,Math,591,first period,10,2:5th to 9th grade,other
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no school support,family support,no,no,no,yes,yes,no,5,4,5,1,2,5,4,Math,591,second period,9,2:5th to 9th grade,other
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no school support,family support,no,no,no,yes,yes,no,5,4,5,1,2,5,4,Math,591,final,11,2:5th to 9th grade,other
GP,F,17,R,LE3,T,2,2,services,services,course,mother,1,3,0,no school support,family support,yes,yes,yes,yes,yes,no,3,3,2,2,2,3,3,Math,593,first period,11,2:5th to 9th grade,services
GP,F,17,R,LE3,T,2,2,services,services,course,mother,1,3,0,no school support,family support,yes,yes,yes,yes,yes,no,3,3,2,2,2,3,3,Math,593,second period,11,2:5th to 9th grade,services
GP,F,17,R,LE3,T,2,2,services,services,course,mother,1,3,0,no school support,family support,yes,yes,yes,yes,yes,no,3,3,2,2,2,3,3,Math,593,final,11,2:5th to 9th grade,services
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,no school support,no family support,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,Math,595,first period,13,2:5th to 9th grade,other
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,no school support,no family support,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,Math,595,second period,11,2:5th to 9th grade,other
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,no school support,no family support,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,Math,595,final,11,2:5th to 9th grade,other
GP,F,15,U,GT3,T,2,3,other,other,other,father,2,1,0,no school support,family support,no,yes,yes,yes,no,no,3,5,1,1,1,5,4,Portuguese,596,first period,11,3:secondary education,other
GP,F,15,U,GT3,T,2,3,other,other,other,father,2,1,0,no school support,family support,no,yes,yes,yes,no,no,3,5,1,1,1,5,4,Portuguese,596,second period,11,3:secondary education,other
GP,F,15,U,GT3,T,2,3,other,other,other,father,2,1,0,no school support,family support,no,yes,yes,yes,no,no,3,5,1,1,1,5,4,Portuguese,596,final,11,3:secondary education,other
GP,F,16,U,LE3,T,2,2,other,at_home,course,father,2,2,1,school support,no family support,no,yes,yes,yes,yes,no,4,3,3,2,2,5,14,Portuguese,597,first period,10,2:5th to 9th grade,at home
GP,F,16,U,LE3,T,2,2,other,at_home,course,father,2,2,1,school support,no family support,no,yes,yes,yes,yes,no,4,3,3,2,2,5,14,Portuguese,597,second period,11,2:5th to 9th grade,at home
GP,F,16,U,LE3,T,2,2,other,at_home,course,father,2,2,1,school support,no family support,no,yes,yes,yes,yes,no,4,3,3,2,2,5,14,Portuguese,597,final,11,2:5th to 9th grade,at home
GP,F,15,R,LE3,T,2,2,health,services,reputation,mother,2,2,0,school support,family support,no,no,yes,yes,yes,no,4,1,3,1,3,4,0,Portuguese,598,first period,11,2:5th to 9th grade,health
GP,F,15,R,LE3,T,2,2,health,services,reputation,mother,2,2,0,school support,family support,no,no,yes,yes,yes,no,4,1,3,1,3,4,0,Portuguese,598,second period,10,2:5th to 9th grade,health
GP,F,15,R,LE3,T,2,2,health,services,reputation,mother,2,2,0,school support,family support,no,no,yes,yes,yes,no,4,1,3,1,3,4,0,Portuguese,598,final,11,2:5th to 9th grade,health
GP,F,16,U,LE3,T,2,2,at_home,other,course,mother,1,2,0,no school support,family support,no,no,yes,yes,no,no,4,3,4,1,2,2,6,Portuguese,599,first period,13,2:5th to 9th grade,at home
GP,F,16,U,LE3,T,2,2,at_home,other,course,mother,1,2,0,no school support,family support,no,no,yes,yes,no,no,4,3,4,1,2,2,6,Portuguese,599,second period,11,2:5th to 9th grade,at home
GP,F,16,U,LE3,T,2,2,at_home,other,course,mother,1,2,0,no school support,family support,no,no,yes,yes,no,no,4,3,4,1,2,2,6,Portuguese,599,final,11,2:5th to 9th grade,at home
GP,M,16,U,GT3,T,2,2,services,other,reputation,father,2,2,0,no school support,no family support,no,yes,no,yes,yes,no,4,4,2,1,1,3,6,Portuguese,600,first period,12,2:5th to 9th grade,other
GP,M,16,U,GT3,T,2,2,services,other,reputation,father,2,2,0,no school support,no family support,no,yes,no,yes,yes,no,4,4,2,1,1,3,6,Portuguese,600,second period,10,2:5th to 9th grade,other
GP,M,16,U,GT3,T,2,2,services,other,reputation,father,2,2,0,no school support,no family support,no,yes,no,yes,yes,no,4,4,2,1,1,3,6,Portuguese,600,final,11,2:5th to 9th grade,other
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no school support,no family support,no,no,yes,yes,yes,yes,5,4,4,1,1,5,0,Portuguese,601,first period,12,2:5th to 9th grade,other
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no school support,no family support,no,no,yes,yes,yes,yes,5,4,4,1,1,5,0,Portuguese,601,second period,11,2:5th to 9th grade,other
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no school support,no family support,no,no,yes,yes,yes,yes,5,4,4,1,1,5,0,Portuguese,601,final,11,2:5th to 9th grade,other
GP,F,17,U,LE3,A,2,1,other,other,course,mother,3,1,0,no school support,family support,no,no,yes,yes,yes,no,3,2,2,1,2,5,8,Portuguese,602,first period,11,2:5th to 9th grade,other
GP,F,17,U,LE3,A,2,1,other,other,course,mother,3,1,0,no school support,family support,no,no,yes,yes,yes,no,3,2,2,1,2,5,8,Portuguese,602,second period,10,2:5th to 9th grade,other
GP,F,17,U,LE3,A,2,1,other,other,course,mother,3,1,0,no school support,family support,no,no,yes,yes,yes,no,3,2,2,1,2,5,8,Portuguese,602,final,11,2:5th to 9th grade,other
GP,M,16,U,GT3,T,2,1,at_home,other,course,mother,4,1,0,no school support,no family support,no,no,yes,yes,no,no,3,2,1,1,1,2,4,Portuguese,603,first period,9,2:5th to 9th grade,at home
GP,M,16,U,GT3,T,2,1,at_home,other,course,mother,4,1,0,no school support,no family support,no,no,yes,yes,no,no,3,2,1,1,1,2,4,Portuguese,603,second period,9,2:5th to 9th grade,at home
GP,M,16,U,GT3,T,2,1,at_home,other,course,mother,4,1,0,no school support,no family support,no,no,yes,yes,no,no,3,2,1,1,1,2,4,Portuguese,603,final,11,2:5th to 9th grade,at home
GP,F,16,U,GT3,A,2,2,other,other,home,mother,1,1,1,no school support,no family support,no,no,yes,yes,no,no,5,3,4,1,1,5,12,Portuguese,604,first period,13,2:5th to 9th grade,other
GP,F,16,U,GT3,A,2,2,other,other,home,mother,1,1,1,no school support,no family support,no,no,yes,yes,no,no,5,3,4,1,1,5,12,Portuguese,604,second period,11,2:5th to 9th grade,other
GP,F,16,U,GT3,A,2,2,other,other,home,mother,1,1,1,no school support,no family support,no,no,yes,yes,no,no,5,3,4,1,1,5,12,Portuguese,604,final,11,2:5th to 9th grade,other
GP,M,16,U,LE3,T,2,2,services,services,reputation,father,2,1,0,no school support,family support,no,yes,yes,yes,yes,no,2,3,3,2,2,2,4,Portuguese,605,first period,12,2:5th to 9th grade,services
GP,M,16,U,LE3,T,2,2,services,services,reputation,father,2,1,0,no school support,family support,no,yes,yes,yes,yes,no,2,3,3,2,2,2,4,Portuguese,605,second period,11,2:5th to 9th grade,services
GP,M,16,U,LE3,T,2,2,services,services,reputation,father,2,1,0,no school support,family support,no,yes,yes,yes,yes,no,2,3,3,2,2,2,4,Portuguese,605,final,11,2:5th to 9th grade,services
GP,M,15,U,LE3,A,2,1,services,other,course,mother,4,1,0,no school support,no family support,no,no,yes,yes,yes,no,4,5,5,2,5,5,0,Portuguese,606,first period,12,2:5th to 9th grade,services
GP,M,15,U,LE3,A,2,1,services,other,course,mother,4,1,0,no school support,no family support,no,no,yes,yes,yes,no,4,5,5,2,5,5,0,Portuguese,606,second period,11,2:5th to 9th grade,services
GP,M,15,U,LE3,A,2,1,services,other,course,mother,4,1,0,no school support,no family support,no,no,yes,yes,yes,no,4,5,5,2,5,5,0,Portuguese,606,final,11,2:5th to 9th grade,services
GP,M,16,R,GT3,T,2,2,at_home,other,course,mother,3,1,0,no school support,no family support,no,no,no,yes,no,no,4,2,2,1,2,3,4,Portuguese,607,first period,12,2:5th to 9th grade,at home
GP,M,16,R,GT3,T,2,2,at_home,other,course,mother,3,1,0,no school support,no family support,no,no,no,yes,no,no,4,2,2,1,2,3,4,Portuguese,607,second period,10,2:5th to 9th grade,at home
GP,M,16,R,GT3,T,2,2,at_home,other,course,mother,3,1,0,no school support,no family support,no,no,no,yes,no,no,4,2,2,1,2,3,4,Portuguese,607,final,11,2:5th to 9th grade,at home
GP,M,16,U,GT3,T,2,2,other,other,course,father,1,2,0,no school support,no family support,no,no,yes,no,yes,no,4,3,5,2,4,4,0,Portuguese,608,first period,9,2:5th to 9th grade,other
GP,M,16,U,GT3,T,2,2,other,other,course,father,1,2,0,no school support,no family support,no,no,yes,no,yes,no,4,3,5,2,4,4,0,Portuguese,608,second period,10,2:5th to 9th grade,other
GP,M,16,U,GT3,T,2,2,other,other,course,father,1,2,0,no school support,no family support,no,no,yes,no,yes,no,4,3,5,2,4,4,0,Portuguese,608,final,11,2:5th to 9th grade,other
GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,4,4,2,4,5,10,Portuguese,609,first period,12,2:5th to 9th grade,services
GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,4,4,2,4,5,10,Portuguese,609,second period,11,2:5th to 9th grade,services
GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,4,4,2,4,5,10,Portuguese,609,final,11,2:5th to 9th grade,services
GP,F,17,R,GT3,T,2,1,at_home,services,reputation,mother,2,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,2,5,1,2,5,0,Portuguese,610,first period,11,2:5th to 9th grade,at home
GP,F,17,R,GT3,T,2,1,at_home,services,reputation,mother,2,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,2,5,1,2,5,0,Portuguese,610,second period,10,2:5th to 9th grade,at home
GP,F,17,R,GT3,T,2,1,at_home,services,reputation,mother,2,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,2,5,1,2,5,0,Portuguese,610,final,11,2:5th to 9th grade,at home
GP,M,17,U,LE3,T,2,3,services,services,reputation,father,1,2,0,no school support,family support,no,no,no,yes,yes,no,5,3,3,1,3,3,0,Portuguese,611,first period,10,3:secondary education,services
GP,M,17,U,LE3,T,2,3,services,services,reputation,father,1,2,0,no school support,family support,no,no,no,yes,yes,no,5,3,3,1,3,3,0,Portuguese,611,second period,11,3:secondary education,services
GP,M,17,U,LE3,T,2,3,services,services,reputation,father,1,2,0,no school support,family support,no,no,no,yes,yes,no,5,3,3,1,3,3,0,Portuguese,611,final,11,3:secondary education,services
GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,4,2,0,school support,family support,no,yes,yes,yes,yes,yes,4,3,2,4,5,3,2,Portuguese,612,first period,9,2:5th to 9th grade,at home
GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,4,2,0,school support,family support,no,yes,yes,yes,yes,yes,4,3,2,4,5,3,2,Portuguese,612,second period,10,2:5th to 9th grade,at home
GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,4,2,0,school support,family support,no,yes,yes,yes,yes,yes,4,3,2,4,5,3,2,Portuguese,612,final,11,2:5th to 9th grade,at home
GP,F,19,U,GT3,T,2,2,services,services,home,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,Portuguese,614,first period,10,2:5th to 9th grade,services
GP,F,19,U,GT3,T,2,2,services,services,home,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,Portuguese,614,second period,10,2:5th to 9th grade,services
GP,F,19,U,GT3,T,2,2,services,services,home,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,Portuguese,614,final,11,2:5th to 9th grade,services
GP,M,18,U,LE3,T,2,1,services,other,course,mother,3,2,1,no school support,no family support,no,yes,no,no,yes,no,4,4,5,4,4,5,4,Portuguese,615,first period,11,2:5th to 9th grade,services
GP,M,18,U,LE3,T,2,1,services,other,course,mother,3,2,1,no school support,no family support,no,yes,no,no,yes,no,4,4,5,4,4,5,4,Portuguese,615,second period,10,2:5th to 9th grade,services
GP,M,18,U,LE3,T,2,1,services,other,course,mother,3,2,1,no school support,no family support,no,yes,no,no,yes,no,4,4,5,4,4,5,4,Portuguese,615,final,11,2:5th to 9th grade,services
GP,M,19,R,LE3,T,2,1,at_home,services,course,mother,2,3,1,no school support,no family support,no,yes,yes,yes,yes,yes,4,3,1,1,1,5,0,Portuguese,616,first period,9,2:5th to 9th grade,at home
